"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Болотнинский р-н., Болотное г., Школьная ул., д. 1А";"0";"0";"0";"55.672";"84.3838";"0";"";"";"";"41128";"10505";"";"0";"65";"0";"41";"900";"20";"15";"";"1";"13";"0";"0";"15";"0";"";"BSC6NSK";"26_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Болотнинский р-н., Болотное г., Школьная ул., д. 1А";"0";"0";"0";"55.672";"84.3838";"0";"";"";"";"41128";"10505";"";"0";"65";"0";"41";"900";"20";"15";"";"1";"13";"0";"0";"63";"0";"";"BSC6NSK";"33_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Потанинская ул., дом 5,  ";"0";"0";"0";"55.0338";"82.9187";"0";"";"";"";"41129";"10532";"";"140";"67";"0";"41";"1800";"25";"17";"";"1";"8";"0";"0";"62";"0";"";"BSC6NSK";"513_FB_3";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Потанинская ул., дом 5,  ";"0";"0";"0";"55.0338";"82.9187";"0";"";"";"";"41129";"10532";"";"140";"67";"0";"41";"1800";"25";"17";"";"1";"8";"0";"0";"26";"0";"";"BSC6NSK";"584_FB_3";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Богдана Хмельницкого ул., дом 25,  ";"0";"0";"0";"55.0723";"82.9452";"0";"";"";"";"41130";"10562";"";"90";"67";"0";"41";"1800";"24";"17";"";"1";"8";"0";"0";"57";"0";"";"BSC6NSK";"583_FB_3";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Тальменский р-н., Озерки с., ДК+АМС ОАО ""Вымпелком""10м";"0";"0";"2";"53.62896";"83.71339";"0";"";"";"";"42001";"8954";"";"10";"63";"0";"43";"2100";"26";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"46020";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Белокуриха г., центральный рынок,";"0";"0";"2";"51.9968";"84.9811";"0";"";"";"";"46144";"7954";"";"30";"66";"0";"43";"2100";"27";"18";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"44662";"";"";"";"";""
"202";"2021-10-21 02:27:19";"2021-12-05 02:25:30";"Россия, Алтайский край., Ребрихинский р-н., Ребриха ст., Школьная ул., д. 1";"0";"0";"2";"53.0115";"82.2912";"0";"";"";"";"42252";"8488";"";"180";"64";"5";"43";"2100";"58";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"42632";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Боготольский р-н., Каштан п.";"0";"0";"2";"56.11817";"89.25224";"0";"";"";"";"44153";"1824";"";"65";"64";"0";"43";"2100";"62";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"46116";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Боготольский р-н., Каштан п.";"0";"0";"2";"56.11817";"89.25224";"0";"";"";"";"44153";"1824";"";"65";"64";"0";"43";"2100";"62";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"46116";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Краснообск пгт., Институт экономики сельского хозяйства СО РАСХНИЛ";"0";"0";"2";"54.9161";"82.9847";"0";"";"";"";"41125";"4089";"";"335";"63";"5";"42";"2100";"60";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44403";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Центральный п., Промышленная ул., дом 3,  ";"0";"0";"0";"53.2215";"83.6137";"0";"";"";"";"42256";"16566";"";"110";"66";"0";"42";"900";"37";"16";"";"1";"9";"0";"0";"73";"0";"";"BSC8BAR";"62_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Карасукский р-н., Карасук г., 50 метров на юг от дома ул. Есенина 36";"0";"0";"2";"53.7425";"78.03";"0";"";"";"";"41141";"38074";"";"90";"63";"2";"43";"2100";"27";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"42720";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Саяногорск г., Черемушки пгт.";"0";"0";"2";"52.8521";"91.4198";"0";"";"";"";"41137";"324";"";"0";"64";"1";"43";"2100";"25";"18";"";"1";"7";"1";"40219";"0";"0";"";"RNC2ABN";"44798";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Саяногорск г., Черемушки пгт.";"0";"0";"2";"52.8521";"91.4198";"0";"";"";"";"41137";"324";"";"0";"64";"0";"43";"2100";"25";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC02KN";"44798";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Тогучинский р-н., Тогучин г., Центральная ул., АМС ОАО Вымпелком";"0";"0";"0";"55.2497";"84.4117";"0";"";"";"";"41128";"10926";"";"180";"68";"1";"43";"900";"30";"16";"";"1";"11";"0";"0";"45";"0";"";"BSC6NSK";"27_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Тогучинский р-н., Тогучин г., Центральная ул., АМС ОАО Вымпелком";"0";"0";"0";"55.2497";"84.4117";"0";"";"";"";"41128";"10926";"";"180";"68";"1";"43";"900";"30";"16";"";"1";"11";"0";"0";"11";"0";"";"BSC6NSK";"22_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Северный р-н., Северное с., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"2";"56.3656";"78.3433";"0";"";"";"";"15402";"38544";"";"130";"66";"0";"43";"2100";"50";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"45446";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Бийск г., Радищева ул., дом 20/2,  ";"0";"0";"2";"52.4856";"85.1492";"0";"";"";"";"46147";"8154";"";"60";"65";"0";"43";"2100";"21";"17";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"44652";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Бийск г., ТЭЦ №1, труба пиковой котельной";"0";"0";"0";"52.4943";"85.0849";"0";"";"";"";"46147";"36687";"";"240";"65";"0";"42";"900";"90";"17";"";"1";"9";"0";"0";"62";"0";"";"BSC9BAR";"52_FB_8";"";"";"";"";""
"202";"2021-12-25 02:27:53";"2022-01-16 02:24:35";"Россия, Алтайский край., Бийск г., ТЭЦ №1, труба пиковой котельной";"0";"0";"0";"52.4943";"85.0849";"0";"";"";"";"46147";"36687";"";"240";"65";"0";"";"900";"90";"17";"";"1";"9";"0";"0";"62";"0";"";"BSC09AT";"52_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Бийск г., Советская ул., д. 219/5, профлицей №22";"0";"0";"0";"52.5124";"85.1697";"0";"";"";"";"46147";"36696";"";"100";"65";"0";"42";"900";"16";"17";"";"1";"9";"0";"0";"5";"0";"";"BSC9BAR";"41_FB_8";"";"";"";"";""
"202";"2021-12-25 02:27:53";"2022-01-16 02:24:35";"Россия, Алтайский край., Бийск г., Советская ул., д. 219/5, профлицей №22";"0";"0";"0";"52.5124";"85.1697";"0";"";"";"";"46147";"36696";"";"100";"65";"0";"";"900";"16";"17";"";"1";"9";"0";"0";"5";"0";"";"BSC09AT";"41_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Убинский р-н., Раисино с., АМС ЗАО Кемеровская мобильная связь";"0";"0";"0";"55.1864";"79.5934";"0";"";"";"";"15402";"34317";"";"240";"63";"6";"41";"900";"62";"16";"";"1";"9";"0";"0";"42";"0";"";"BSC7NSK";"25_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Черепановский р-н., Безменово д., АМС ОАО Мегафон";"0";"0";"0";"54.0739";"83.3961";"0";"";"";"";"41128";"34326";"";"180";"90";"2";"41";"900";"63";"16";"";"1";"7";"0";"0";"30";"0";"";"BSC6NSK";"22_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Чулымский р-н., Ужаниха с., АМС ОАО Вымпелком";"0";"0";"0";"54.6705";"81.038";"0";"";"";"";"41141";"34346";"";"215";"65";"0";"41";"900";"75";"17";"";"1";"9";"0";"0";"37";"0";"";"BSC7NSK";"31_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Кедровый пгт., Гвардейская ул., дом 5,  ";"0";"0";"0";"56.2318";"92.326";"0";"";"";"";"44136";"61521";"";"60";"65";"0";"45";"1800";"30";"17";"";"1";"10";"0";"0";"46";"0";"";"NO NAME";"810_FB_3";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-23 02:24:12";"Россия, Красноярский край., Кедровый пгт., Гвардейская ул., дом 5,  ";"0";"0";"0";"56.2318";"92.326";"0";"";"";"";"44136";"61521";"";"60";"65";"0";"45";"1800";"30";"17";"";"1";"10";"0";"0";"46";"0";"";"BSC08KY";"810_FB_3";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Абакан г., Центральная ул., дом 46В,  ";"0";"0";"2";"53.6801";"91.3903";"0";"";"";"";"44137";"109";"";"230";"63";"0";"43";"2100";"31";"18";"";"1";"7";"1";"40219";"0";"0";"";"RNC2ABN";"44744";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Абакан г., Центральная ул., дом 46В,  ";"0";"0";"2";"53.6801";"91.3903";"0";"";"";"";"44137";"109";"";"230";"63";"0";"43";"2100";"31";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC02KN";"44744";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Карасукский р-н., Карасук г., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"2";"53.7303";"77.9944";"0";"";"";"";"41141";"5888";"";"120";"66";"3";"42";"2100";"40";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44820";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Ермаковский р-н., Григорьевка с., от дома №1 по ул. Зеленая 120 метров на северо-запад, АМС ОАО Вымпелком";"0";"0";"0";"53.21508";"92.85183";"0";"";"";"";"41147";"61645";"";"150";"90";"2";"43";"900";"52";"17";"";"1";"7";"0";"0";"42";"0";"";"NO NAME";"36_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Ермаковский р-н., Григорьевка с., от дома №1 по ул. Зеленая 120 метров на северо-запад, АМС ОАО Вымпелком";"0";"0";"0";"53.21508";"92.85183";"0";"";"";"";"41147";"61645";"";"150";"90";"2";"43";"900";"52";"17";"";"1";"7";"0";"0";"42";"0";"";"BSC08KY";"36_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Черепановский р-н., Черепаново г., Пролетарская ул., дом 97а,  ";"0";"0";"2";"54.2253";"83.3745";"0";"";"";"";"41128";"5042";"";"90";"63";"0";"43";"2100";"30";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"46456";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Тогучинский р-н., Тогучин г., Элеваторная ул., дом 7,  ";"0";"0";"2";"55.2339";"84.3803";"0";"";"";"";"41128";"5528";"";"120";"63";"2";"43";"2100";"72";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44864";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Усть-Абаканский р-н., Сорск г., опора РТПЦ";"0";"0";"2";"53.99861";"90.23789";"0";"";"";"";"41137";"318";"";"165";"60";"0";"43";"2100";"33";"17";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44776";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Усть-Абаканский р-н., Сорск г., опора РТПЦ";"0";"0";"2";"53.99861";"90.23789";"0";"";"";"";"41137";"318";"";"165";"60";"0";"43";"2100";"33";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44776";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Зональный р-н., Луговское с., АМС ОАО ""Вымпелком""";"0";"0";"2";"52.7648";"85.1521";"0";"";"";"";"46144";"18894";"";"45";"64";"0";"43";"2100";"30";"18";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"46063";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Колыванский р-н., Вьюны с., АМС ОАО МТС";"0";"0";"0";"55.5133";"82.9147";"0";"";"";"";"15402";"54797";"";"240";"64";"0";"41";"900";"68";"16";"";"1";"10";"0";"0";"42";"0";"";"BSC7NSK";"34_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Бийск г., Сорокино пгт., Гайдара ул., дом 45";"0";"0";"2";"52.44725";"85.03908";"0";"";"";"";"46147";"58118";"";"160";"65";"2";"43";"2100";"19";"17";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"42083";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Тогучинский р-н., Горный рп., МУП ""Горновский Дом Культуры""";"0";"0";"2";"55.1173";"83.884";"0";"";"";"";"41128";"28069";"";"340";"63";"2";"43";"2100";"25";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46438";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Барабинский р-н., Бакмасиха с., Центральная ул., АМС ОАО Вымпелком";"0";"0";"2";"55.1466";"78.8303";"0";"";"";"";"15402";"13109";"";"280";"66";"2";"43";"2100";"71";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"43454";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Новоселовский р-н., Новоселово с., АМС ""РТПЦ""";"0";"0";"2";"55.0308";"90.9495";"0";"";"";"";"44153";"39684";"";"50";"64";"2";"43";"2100";"24";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4KRA";"45187";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Новоселовский р-н., Новоселово с., АМС ""РТПЦ""";"0";"0";"2";"55.0308";"90.9495";"0";"";"";"";"44153";"39684";"";"50";"64";"0";"43";"2100";"24";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04KY";"45187";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Канск г., Красноярская ул., д. 13";"0";"0";"2";"56.1952";"95.73754";"0";"";"";"";"41136";"1064";"";"60";"64";"0";"43";"2100";"62";"17";"";"1";"9";"1";"44006";"0";"0";"";"RNC5KRA";"44186";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Канск г., Красноярская ул., д. 13";"0";"0";"2";"56.1952";"95.73754";"0";"";"";"";"41136";"1064";"";"60";"64";"0";"43";"2100";"62";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC05KY";"44186";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Ключевский р-н., Ключи с., элеватор";"0";"0";"2";"52.26752";"79.18887";"0";"";"";"";"42252";"19374";"";"170";"63";"0";"43";"2100";"67";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"43630";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Железнодорожный п., о.п. Совхозная, АМС ОАО ""Вымпелком""";"0";"0";"2";"54.9823";"83.2817";"0";"";"";"";"41142";"5979";"";"325";"63";"2";"43";"2100";"49";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"45436";"";"";"";"";""
"210";"2021-02-06 02:22:36";"2021-12-05 02:25:30";"Россия, Кемеровская обл., Новокузнецк г., Бугарева ул., дом 4,  ";"0";"0";"0";"53.77633";"87.20918";"0";"";"";"";"45130";"25585";"";"10";"65";"0";"47";"900";"21";"17";"";"1";"9";"0";"0";"66";"0";"";"BSC7NVK";"37_FB_8";"";"";"";"";""
"210";"2021-12-05 02:25:31";"2021-12-06 02:26:14";"Россия, Кемеровская обл., Новокузнецк г., Бугарева ул., дом 4,  ";"0";"0";"0";"53.77633";"87.20918";"0";"";"";"";"45130";"25585";"";"10";"65";"0";"47";"900";"21";"17";"";"1";"9";"0";"0";"66";"0";"";"BSC57KE";"37_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Коченевский р-н., Коченево рп., Южная ул., дом 5, АМС ЗАО РЭС";"0";"0";"0";"55.0075";"82.2125";"0";"";"";"";"15402";"54217";"";"270";"65";"2";"41";"900";"48";"17";"";"1";"9";"0";"0";"6";"0";"";"BSC7NSK";"44_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Лебяжье с., Связистов ул., мачта РТРС";"0";"0";"2";"53.23661";"83.65947";"0";"";"";"";"42256";"18694";"";"80";"60";"0";"43";"2100";"20";"17";"";"1";"6";"1";"44605";"0";"0";"";"RNC4BAR";"42673";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Зональный р-н., Соколово с., Кирова ул., дом 1,  , труба Иткульского спиртзавода";"0";"0";"2";"52.5269";"84.7919";"0";"";"";"";"46144";"8768";"";"105";"60";"0";"43";"2100";"43";"17";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"45635";"";"";"";"";""
